[2010-03-06 23:34] [Money Transfer From Joshua Fraser To: Jane Cooks] Value: 200$
[2010-03-07 11:00] [Money Transfer From Ashley Greene To: Dale Greene] Value: 390000$
[2010-03-07 11:07] [Money Transfer From Carl James To: Igor Ivanov] Value: 8500$
[2010-03-07 11:12] [Money Transfer From Eduardo Gomez To: Leonardo Riba] Value: 50$
[2010-03-07 11:24] [Money Transfer From Patrick Woulfe To: Arraminta Brenkly] Value: 10000$
[2010-03-07 11:24] [Money Transfer From Patrick Woulfe To: Jerry Miller] Value: 10000$
[2010-03-07 11:25] [Money Transfer From Patrick Woulfe To: Michael McDonnell] Value: 10000$
[2010-03-07 11:29] [Money Transfer From Charles Stone To: Vincenzo Corleone] Value: 754$
[2010-03-07 11:30] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 300$
[2010-03-07 11:31] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 600$
[2010-03-07 11:31] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 500$
[2010-03-07 11:32] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 500$
[2010-03-07 11:32] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 1000$
[2010-03-07 11:32] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 100$
[2010-03-07 11:33] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 200$
[2010-03-07 11:33] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 400$
[2010-03-07 11:33] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 800$
[2010-03-07 11:34] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 700$
[2010-03-07 11:34] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 1400$
[2010-03-07 11:34] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 400$
[2010-03-07 11:35] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 1000$
[2010-03-07 11:35] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 2000$
[2010-03-07 11:35] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 200$
[2010-03-07 11:35] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 800$
[2010-03-07 11:36] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 2000$
[2010-03-07 11:36] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 3000$
[2010-03-07 11:36] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:36] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:37] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 800$
[2010-03-07 11:37] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 200$
[2010-03-07 11:37] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 200$
[2010-03-07 11:37] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 400$
[2010-03-07 11:37] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:37] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:37] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:38] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:38] [Money Transfer From Sidney Bernstein To: Arraminta Brenkly] Value: 2000$
[2010-03-07 11:38] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:38] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:38] [Money Transfer From Arraminta Brenkly To: Sidney Bernstein] Value: 4000$
[2010-03-07 11:38] [Money Transfer From Sidney Bernstein To: Arraminta Brenkly] Value: 2000$
[2010-03-07 11:38] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:38] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:38] [Money Transfer From Arraminta Brenkly To: Sidney Bernstein] Value: 4000$
[2010-03-07 11:39] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:39] [Money Transfer From Sidney Bernstein To: Arraminta Brenkly] Value: 12000$
[2010-03-07 11:39] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:39] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 2000$
[2010-03-07 11:39] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 5000$
[2010-03-07 11:40] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 1000$
[2010-03-07 11:40] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 2000$
[2010-03-07 11:40] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 200$
[2010-03-07 11:40] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 500$
[2010-03-07 11:40] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 3000$
[2010-03-07 11:40] [Money Transfer From Yong Ong To: Adam Benjamin] Value: 4500$
[2010-03-07 11:40] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 579$
[2010-03-07 11:41] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:41] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 579$
[2010-03-07 11:41] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 579$
[2010-03-07 11:41] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:41] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:41] [Money Transfer From Yong Ong To: Adam Benjamin] Value: 500$
[2010-03-07 11:41] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 100$
[2010-03-07 11:41] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:41] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 200$
[2010-03-07 11:41] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:41] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 100$
[2010-03-07 11:41] [Money Transfer From Jerry Miller To: Eduardo Gomez] Value: 50$
[2010-03-07 11:41] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:42] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:42] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 200$
[2010-03-07 11:42] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:42] [Money Transfer From Fernando Serrano To: Jerry Miller] Value: 1200$
[2010-03-07 11:42] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 800$
[2010-03-07 11:42] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 1600$
[2010-03-07 11:42] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:43] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 100$
[2010-03-07 11:43] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:43] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:43] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 200$
[2010-03-07 11:43] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:43] [Money Transfer From Jerry Miller To: Fernando Serrano] Value: 2400$
[2010-03-07 11:43] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 1800$
[2010-03-07 11:43] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:43] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:43] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 3600$
[2010-03-07 11:43] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 100$
[2010-03-07 11:43] [Money Transfer From Michael McDonnell To: Tom Clark] Value: 1000$
[2010-03-07 11:44] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 500$
[2010-03-07 11:44] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 1000$
[2010-03-07 11:44] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 100$
[2010-03-07 11:44] [Money Transfer From Tom Clark To: Michael McDonnell] Value: 900$
[2010-03-07 11:44] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 2500$
[2010-03-07 11:44] [Money Transfer From Fernando Serrano To: Jerry Miller] Value: 1000$
[2010-03-07 11:44] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 5000$
[2010-03-07 11:45] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 100$
[2010-03-07 11:45] [Money Transfer From Thomas Richards To: Michael McDonnell] Value: 200$
[2010-03-07 11:45] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:45] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:45] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 300$
[2010-03-07 11:45] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 1000$
[2010-03-07 11:46] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 2000$
[2010-03-07 11:46] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:46] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:46] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 100$
[2010-03-07 11:46] [Money Transfer From Garry Jenkins To: Arraminta Brenkly] Value: 3000$
[2010-03-07 11:46] [Money Transfer From Arraminta Brenkly To: Garry Jenkins] Value: 6000$
[2010-03-07 11:47] [Money Transfer From Fernando Serrano To: Jerry Miller] Value: 1400$
[2010-03-07 11:48] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:48] [Money Transfer From Thomas Richards To: Arraminta Brenkly] Value: 200$
[2010-03-07 11:48] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:48] [Money Transfer From Arraminta Brenkly To: Thomas Richards] Value: 400$
[2010-03-07 11:49] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:49] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:49] [Money Transfer From Thomas Richards To: Arraminta Brenkly] Value: 200$
[2010-03-07 11:49] [Money Transfer From Drake Jonson To: Jerry Miller] Value: 1000$
[2010-03-07 11:49] [Money Transfer From Michael McDonnell To: Eduardo Gomez] Value: 200$
[2010-03-07 11:49] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:49] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:49] [Money Transfer From Jerry Miller To: Drake Jonson] Value: 2000$
[2010-03-07 11:50] [Money Transfer From Fernando Serrano To: Michael McDonnell] Value: 5000$
[2010-03-07 11:50] [Money Transfer From Jenny Queen To: Jerry Miller] Value: 1000$
[2010-03-07 11:51] [Money Transfer From Jenny Queen To: Jerry Miller] Value: 2000$
[2010-03-07 11:51] [Money Transfer From Michael McDonnell To: Fernando Serrano] Value: 10000$
[2010-03-07 11:52] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:52] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:52] [Money Transfer From Jenny Queen To: Jerry Miller] Value: 900$
[2010-03-07 11:52] [Money Transfer From Michael McDonnell To: Eduardo Gomez] Value: 200$
[2010-03-07 11:52] [Money Transfer From Thomas Richards To: Arraminta Brenkly] Value: 500$
[2010-03-07 11:53] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:53] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:54] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:54] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:54] [Money Transfer From Adam Benjamin To: Dale Greene] Value: 50$
[2010-03-07 11:54] [Money Transfer From Nathan Spencer To: Jerry Miller] Value: 30$
[2010-03-07 11:54] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:54] [Money Transfer From Eduardo Gomez To: Michael McDonnell] Value: 50$
[2010-03-07 11:54] [Money Transfer From Jerry Miller To: Nathan Spencer] Value: 30$
[2010-03-07 11:54] [Money Transfer From Michael McDonnell To: Eduardo Gomez] Value: 200$
[2010-03-07 11:54] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:54] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 30$
[2010-03-07 11:54] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:55] [Money Transfer From Michael McDonnell To: Nathan Spencer] Value: 30$
[2010-03-07 11:55] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 1000$
[2010-03-07 11:55] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:55] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:55] [Money Transfer From Thomas Richards To: Arraminta Brenkly] Value: 300$
[2010-03-07 11:55] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 200$
[2010-03-07 11:56] [Money Transfer From Jerry Miller To: Eduardo Gomez] Value: 200$
[2010-03-07 11:56] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 2000$
[2010-03-07 11:56] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:56] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:56] [Money Transfer From Arraminta Brenkly To: Thomas Richards] Value: 600$
[2010-03-07 11:56] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 3800$
[2010-03-07 11:56] [Money Transfer From Michael McDonnell To: Nathan Spencer] Value: 7600$
[2010-03-07 11:56] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 5000$
[2010-03-07 11:56] [Money Transfer From Thomas Richards To: Arraminta Brenkly] Value: 400$
[2010-03-07 11:57] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:57] [Money Transfer From Eduardo Gomez To: Jerry Miller] Value: 50$
[2010-03-07 11:57] [Money Transfer From Michael McDonnell To: Nathan Spencer] Value: 5000$
[2010-03-07 11:58] [Money Transfer From Thomas Richards To: Arraminta Brenkly] Value: 200$
[2010-03-07 11:58] [Money Transfer From Patrick Woulfe To: Michael McDonnell] Value: 5000$
[2010-03-07 11:58] [Money Transfer From Patrick Woulfe To: Michael McDonnell] Value: 10000$
[2010-03-07 11:59] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 5000$
[2010-03-07 11:59] [Money Transfer From Thomas Richards To: Arraminta Brenkly] Value: 1000$
[2010-03-07 11:59] [Money Transfer From Michael McDonnell To: Nathan Spencer] Value: 10000$
[2010-03-07 11:59] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 10000$
[2010-03-07 12:00] [Money Transfer From Arraminta Brenkly To: Thomas Richards] Value: 2000$
[2010-03-07 12:00] [Money Transfer From Michael McDonnell To: Nathan Spencer] Value: 20000$
[2010-03-07 12:00] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 10000$
[2010-03-07 12:00] [Money Transfer From Jerry Miller To: Patrick Woulfe] Value: 14500$
[2010-03-07 12:00] [Money Transfer From Patrick Woulfe To: Jerry Miller] Value: 2000$
[2010-03-07 12:00] [Money Transfer From Eduardo Gomez To: Arraminta Brenkly] Value: 100$
[2010-03-07 12:00] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 5000$
[2010-03-07 12:00] [Money Transfer From Arraminta Brenkly To: Eduardo Gomez] Value: 200$
[2010-03-07 12:00] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 7000$
[2010-03-07 12:00] [Money Transfer From Eduardo Gomez To: Arraminta Brenkly] Value: 200$
[2010-03-07 12:01] [Money Transfer From Michael McDonnell To: Nathan Spencer] Value: 14000$
[2010-03-07 12:01] [Money Transfer From Nathan Spencer To: Michael McDonnell] Value: 10000$
[2010-03-07 12:01] [Money Transfer From Eduardo Gomez To: Arraminta Brenkly] Value: 100$
[2010-03-07 12:01] [Money Transfer From Arraminta Brenkly To: Eduardo Gomez] Value: 200$
[2010-03-07 12:01] [Money Transfer From Eduardo Gomez To: Arraminta Brenkly] Value: 100$
